"","X","CODE","Species","fcover_51","fcover_77","fcover_91","fcover_00","tot_change","tpa_2004","tpa_2008","tpa_2009","tpa_2013","tpa_2014","tpa_2019","D_51","D_91","D_00","D_77","WD","THK","LA.wp","SLA.wp","MAXHT","seed_mass","PC1"
"78",128,"GYMLUC","Gymnanthes lucida",2484,4096,3318,3877,1393,13.8203654916831,NA,11.2475126479242,NA,11.2273499821122,17.0952553369489,1398.68310273044,1315.47545841526,1263.05108273185,1345.01484371229,1.35009858524915,-0.120213801741435,-0.107167201512972,-0.631419799970843,-0.146983142277834,0.51061725175719,-0.703397791196856
"79",129,"HELJAM","Helicteres jamaicensis",2371,4066,3892,4465,2094,NA,NA,NA,NA,0.67863139410515,1.12199122183278,1543.90085418858,1363.85581449758,1300.63423359294,1364.95320493024,0.695134873015545,0.264492259319989,-0.0897876538115483,-0.295407692522742,-1.15557840243953,-0.0215622183039855,-0.698363154408411
"80",136,"HOMRAC","Homalium racemosum",1735,4841,6538,5981,4246,5.4012625531867,NA,3.28807914321732,NA,4.5078663154202,4.47725615265195,1515.85937078311,1189.99134038384,1145.04939332471,1272.97520144935,0.596248224697162,-0.60493773618541,-0.102815248732214,1.15613318350452,1.75154911214419,-0.243432800223749,0.277646340123821
"81",140,"ILENIT","Ilex nitida",1445,1779,3410,3329,1884,0.68574518655077,NA,0.676359849816685,NA,1.3572627882103,1.47708877074157,1206.1306873297,1193.11961977983,1184.15377173594,1373.51509628826,-0.165068610481732,0.0965015474562347,-0.100119849915579,-0.2027137863632,0.208991655426295,-0.0328246654247972,0.206567515607534
"82",142,"INGLAU","Inga laurina",2435,6004,10928,10372,7937,6.92131014670499,NA,6.12766672653461,NA,7.13474393132493,6.01321598805409,1327.23023074089,1104.65765410928,1074.35515599553,1233.93069445032,-0.0288577625652402,-0.284724958278055,-0.0673314527355684,0.0108741817766016,1.51423258034144,-0.0766043812055711,0.658450343505279
"83",143,"INGVER","Inga vera",2822,7233,12897,12489,9667,12.9047453054485,11.5331203076923,13.1532681288826,NA,9.51133930086568,9.00215453958993,1303.31090749131,1129.86636593985,1075.1394035658,1171.36564009715,-0.450553460198477,-0.747199015787354,-0.0014517650484646,1.38348195746996,-0.740274471784717,-0.0965429170903752,-0.734558131099757
"84",144,"IXOFER","Ixora ferrea",3191,6529,7099,6922,3731,1.08370986916157,NA,0.0543244042316082,NA,0.421080312825569,0.886852254339582,1379.08861360377,1148.88567549821,1152.47190967802,1195.54980709332,0.0698032599724645,-0.190664731068746,-0.0959406530503035,-0.0523718860229694,-0.740274471784717,-0.0815487459169969,-0.497523492895617
"85",145,"KRUFER","Krugiodendron ferreum",2247,4138,3213,3973,1726,1.37555569874305,9.11276684615385,5.13832725173371,3.35191229162656,5.62682069837974,7.99665959666309,1532.07339079091,1308.51320101045,1252.34744213824,1309.94218576604,1.54107443891052,-0.78054871525091,-0.107318145276284,-0.313085099643538,0.208991655426295,-0.175876897746811,-0.716375085703132
"86",146,"LAEPRO","Laetia procera",3126,7735,13699,13076,9950,0.447284766704951,NA,NA,NA,NA,0.0296615737937593,1337.41906109936,1137.18728695331,1079.4943413521,1201.41570106541,-0.100152575604416,-2.40024741887277,-0.0835569007922251,2.19380211164105,1.75154911214419,-0.186522999306455,-0.460954421027651
"87",148,"LEULEU","Leucaena leucocephala",1805,3658,4198,4855,3050,69.8821328801595,NA,81.0881032943007,NA,74.3569824473324,55.7866617685086,1495.46775787194,1356.75251741575,1325.7702188494,1369.07415638247,0.0154135190325223,-1.0027447379509,-0.0978936312440627,-0.423188173104718,-0.740274471784717,-0.181666774329719,-0.757515250328654
"88",150,"LICPAR","Licaria parvifolia",3207,5765,5429,6004,2797,1.85209318971546,NA,2.5046824293401,NA,4.32125010455991,3.9201026954498,1504.79578443726,1273.18598362965,1241.79271393175,1299.21858253111,0.541131982987772,0.0258705082769311,-0.106785704836212,-0.824159332779407,0.446308187229049,0.187767718040428,0.0771652701471097
"89",151,"LONGLA","Lonchocarpus glaucifolius",1392,2142,1770,2040,648,1.74190901104463,NA,0.0271622021158041,NA,0.705886266029481,0.768205959164545,1113.5775248519,1201.88100088357,1175.31451846265,1244.44837065049,0.67508197760295,-0.144231496487457,-0.0925990800048707,-0.635463600654263,0.327649921327672,-0.112161451700184,-0.0332230882017906
"90",152,"LONHEP","Lonchocarpus heptaphyllus",5454,10893,15054,15077,9623,NA,NA,NA,NA,0.299803591167646,0.266954164143834,1255.2466967377,1126.84970330059,1088.62648720801,1169.54352801057,0.00230938441647591,-0.232960832129453,-0.070128420079423,0.04249884779792,-0.62161620588334,-0.175764364904213,-0.402973060555893
"91",153,"MAGPOR","Magnolia portoricensis",1143,1462,2002,1837,694,0.0550920893354143,NA,0.113125383662065,NA,0.111696595150224,0.120811311559511,1034.64621677798,1258.24932414805,1228.96303237015,1658.17008108947,-0.336979311776365,0.0923173914505975,-0.093603119179721,-0.549075710575002,-0.0283248763764576,-0.170257675364766,0.242026856253126
"92",155,"MAMAME","Mammea americana",2825,5794,6231,6122,3297,0.45874942427463,NA,0.730684254048294,NA,0.421080312825569,0.458256914066671,1420.56788615396,1255.9419878192,1145.90687791259,1266.09940825152,0.59109590658612,1.2697824008782,-0.0892139205627224,-0.880770428400116,0.208991655426295,8.8774409908859,-2.22379625640406
"93",156,"MANBID","Manilkara bidentata",1508,2837,3368,3188,1680,0.0275460446677071,NA,0.788232547085257,NA,0.745710243767556,1.16218381476659,1528.1967088022,1353.96514067039,1352.57681543206,1361.87987883419,0.874725487895853,0.183165224722546,-0.0789095298627023,-0.648736880027865,-0.384299674080587,-0.0015239525736487,-0.345552464516685
"94",157,"MANIND","Mangifera indica",1259,4394,8309,8125,6866,2.22119328055719,NA,3.35726255524111,NA,4.20460791165967,3.23493735268272,1497.16505738518,1129.17160362414,1098.7296542581,1244.20488318588,-0.614293310039681,-0.671821770456305,-0.0512712625925693,-0.205971222470013,0.327649921327672,1.84920848954077,-0.491017595233321
"95",158,"MARNOB","Margaritaria nobilis",3122,6433,6991,6818,3696,0.132954787984493,NA,0.12655510925861,NA,0.205457076613793,0.220180111471621,1365.64617847962,1140.33032171287,1127.52671510648,1188.28566033773,-0.856471327191048,0.134046237249088,-0.0942930607025053,0.207626349693968,-0.265641408179211,-0.1856573620557,0.204615592858017
"96",159,"MATDOM","Matayba domingensis",1946,3412,5617,5028,3082,0.453056771946213,NA,0.473990935487363,NA,0.163529231545989,0.148307868968796,1267.92945905406,1113.74549361648,1040.17058731466,1382.18287494704,0.28877965964802,0.112426317333383,-0.103149724753695,-0.939163511530593,1.51423258034144,-0.0704314309434098,0.853507976946711
"97",164,"MELHER","Meliosma herbertii",2739,6012,10075,9397,6658,0.19282231267395,NA,0.190135414810629,NA,0.19078410347032,0.576903209241708,1341.14541827385,1144.46892449902,1082.54540182417,1261.03106172619,-1.12433381198572,-0.0271886393880743,-0.0664403451347492,0.233367234569556,0.564966453130425,-0.227310133941538,0.675784599829497
"98",165,"MICGAR","Micropholis garciniifolia",1005,2524,3376,2872,1867,2.71834063167728,NA,1.44913500857789,NA,0.136274359621657,0.0296615737937593,1764.80763495717,1095.51988968897,1045.28397476867,1266.91124033297,-1.63645109380665,2.45096318823892,-0.101614946428898,-1.01859029555105,0.208991655426295,0.314659716980863,1.78928221275789
"99",166,"MICGUY","Micropholis guyanensis",2003,3550,5877,5293,3290,3.66722620764222,NA,3.006918825619,NA,2.17490894594024,2.24828968937931,1250.87902753442,1092.98989563457,1048.46426572423,1327.74342476888,0.450244604036122,0.80769241116546,-0.103329251974534,-0.970997496357412,1.15825778263731,-0.0456887651071744,0.925671542286033
"100",167,"MICIMP","Miconia impetiolaris",1882,5371,7107,6858,4976,1.71436296637692,NA,2.47913217162697,NA,4.17240663912451,1.10781657805618,1462.02872192984,1209.46058457496,1215.83350180138,1260.17680289165,0.417703065038809,-0.352865800601046,-0.0664727747457614,0.746307959716898,-1.27423666834091,-0.0673244346136266,-1.07624482233252
"101",168,"MICLAE","Miconia laevigata",5561,11598,16778,16601,11040,1.85209318971546,NA,2.61171929340064,NA,0.372855121883778,0.792911622081201,1284.45294725028,1140.63221359911,1100.67977093857,1182.51903392542,-1.13790975635944,0.109680539606819,-0.104677327056777,0.65109973875319,-1.45222406719298,-0.233781847808417,-0.379405642878027
"102",170,"MICPRA","Miconia prasina",2787,6982,10494,10163,7376,6.92862534194114,NA,22.728766184765,NA,20.7107346837688,19.3296208236644,1401.81886326607,1208.28315329982,1180.48751312036,1268.20974986443,-0.129500353300604,-0.794661075337628,-0.0980568483752002,0.209947784817366,-0.740274471784717,-0.186310695587584,-0.710301403806955
"103",171,"MICRAC","Miconia racemosa",2395,5840,9084,8398,6003,NA,NA,1.04170197684083,NA,1.3572627882103,0.768205959164545,1338.10890320619,1113.92091358298,1057.64375957026,1323.26889480499,-1.39901012074368,-0.791084389638902,-0.0892932697828593,1.16227413484113,-0.62161620588334,-0.186770324235242,-0.354103353507775
"104",173,"MICSIN","Miconia sintenisii",1585,2463,3834,3451,1866,NA,NA,NA,NA,NA,0.369272192685393,1210.23054425186,1063.69856959955,1049.76106309306,1273.08021618813,-1.40069398794447,1.37058100139117,-0.0948943206626255,-0.599391978875671,-0.953139752351078,-0.187011713365738,0.720256329618226
"105",174,"MICTET","Miconia tetrandra",2663,6434,10495,9770,7107,0.756918662984213,NA,2.33717618113078,NA,2.56898296214439,5.35998715200844,1430.46448795992,1140.7877774597,1094.09954545489,1257.31347990934,-0.13580268119982,-0.368936051121444,-0.0876328985207426,-0.117776966024959,0.683624719031802,-0.256786639563253,0.295209084694009
"106",176,"MYRCOR","Myrsine coriacea",2050,4430,7603,6977,4927,2.86455022953074,NA,5.27501132763882,NA,3.73247266757832,2.29966196661653,1285.37552001713,1159.75852467982,1064.61090410303,1206.8996144668,-0.180008427541014,0.148491237117846,-0.106583297423614,-0.419967883893815,0.208991655426295,-0.185862641746593,0.313388075949408
"107",177,"MYRDEF","Myrcia deflexa",2197,5256,7956,7278,5081,1.02861777982615,NA,1.35271969963337,NA,2.06943360714665,4.11636135624973,1400.28387481697,1187.07529513897,1125.84572825691,1187.19880959142,0.691926488658637,-0.00784472817133544,-0.0965521534078158,-0.379901422089299,0.327649921327672,-0.161302800353709,-0.00362265635291519
"108",181,"NECCOR","Nectandra coriacea",4049,8737,9846,10156,6107,1.1444946108254,NA,5.26605817724113,NA,5.55269838765724,5.02572398732214,1318.46974590145,1178.99390719259,1143.32148024544,1250.80759359295,0.187863176308118,-0.391141311487317,-0.103816323981405,-0.625008505870962,2.2261821757497,-0.0424946723303086,0.969534098555095
"109",185,"NEORES","Neolaugeria resinosa",2932,4808,4831,5084,2152,6.49831721706999,NA,7.27067072765379,NA,5.6351447661284,6.88160522917508,1489.49016535686,1398.12290656946,1440.35045167766,1487.68554580484,0.2272274306745,-0.697922673693689,-0.106341983187208,-0.358276825148439,0.683624719031802,-0.113497434903758,0.0037411755861992
"110",186,"OCHPYR","Ochroma pyramidale",3126,7735,13699,13076,9950,0.0275460446677071,NA,NA,NA,0.0817646157729944,0.0296615737937593,1337.41906109936,1137.18728695331,1079.4943413521,1201.41570106541,-2.932474772544,-0.26689748798601,-0.0749286680217465,1.14959751549518,1.39557431444006,-0.185756292027215,1.45605508719902
"111",187,"OCOFLO","Ocotea floribunda",5981,12192,17515,17353,11372,0.851021454557013,NA,1.23506128045682,NA,0.138951467074555,0.460108991397066,1264.96171480856,1143.50014254503,1089.69693342194,1167.14857321185,-1.47042159603577,-0.0464885486476366,-0.0866566991617191,0.219263338187595,0.564966453130425,0.0161993518232402,0.699933883374059
"112",188,"OCOLEU","Ocotea leucoxylon",3431,7126,12907,11994,8563,21.9434052805832,NA,17.12147847848,NA,19.5200367162208,15.8332661003876,1304.54475416139,1135.60985503209,1078.75671200751,1212.92679490791,-1.04565484754516,-0.302386906193732,-0.0756494979498441,-0.241518283376449,1.75154911214419,-0.174651402724671,1.1867347101197
"113",191,"ORMKRU","Ormosia krugii",2551,5953,9379,8656,6105,1.36285229276092,NA,0.836052713390513,NA,1.48663412877716,0.538238361056614,1385.57474379482,1106.34886389472,1065.74422925887,1312.27955986364,-0.950330611890515,-0.681876233889492,0.181126992724018,0.359384196628506,1.51423258034144,-0.0979806748006466,0.886484830588714
"114",197,"PETDOM","Petitia domingensis",3136,6055,8752,9288,6152,3.14663808114229,NA,2.57560398765796,NA,0.93998788614152,0.952357512026442,1328.54219983943,1167.59326537518,1160.79551102427,1216.60725991229,-0.452481069489872,2.09381118835264,-0.0957512090572703,-0.72705755103804,1.15825778263731,-0.185475578233041,1.82634984571369
"115",198,"PICACU","Pictetia aculeata",1419,3570,4564,5092,3673,11.7096736624923,NA,9.71994549408654,NA,10.7074540518033,12.7529737461055,1459.57943739514,1220.64026199101,1169.91638346814,1234.75179765833,1.72705344122784,0.0400232574680502,-0.106031382309094,-0.557131947089465,-0.62161620588334,0.259236358768243,-0.936172153943688
"116",199,"PICPEN","Picramnia pentandra",3665,8125,9369,9845,6180,0.342872593275385,NA,0.676359849816685,NA,1.3572627882103,1.02916308303819,1354.44889902053,1178.72992169013,1140.33117349319,1206.5177959167,1.67309909089273,-0.619254417160939,-0.0765125842538919,-0.223498291025349,-0.858932737686093,-0.173921794184748,-1.23568496931693
"117",200,"PIMRAC","Pimenta racemosa",2730,4568,4947,5242,2512,5.41277734056658,NA,1.88712355895387,NA,2.54770077127378,3.89756204891761,1481.15085383212,1252.87563033666,1278.21994874762,1360.60967806714,1.54631325745551,1.03007818190349,-0.105531111487721,-1.16472651673491,-0.858932737686093,-0.183553863536365,-0.3157457239173
"118",202,"PIPADU","Piper aduncum",4749,9391,14684,14124,9375,2.21983838382816,NA,1.35271969963337,NA,5.57905474424261,1.57990066606444,1266.8328120069,1109.16811100265,1071.06792167895,1185.57756250294,-0.77187646902544,-0.0988156637970128,-0.102149182626978,0.598710652062118,-0.97759100358747,-0.119341514383406,-0.381469916913688
"119",204,"PIPBLA","Piper blattarum",3213,6817,12690,11769,8556,NA,NA,NA,NA,NA,0.369272192685393,1366.83850986372,1174.46902511015,1116.84099896555,1278.6818909276,-1.28231278832021,-0.651949635693791,-0.100387447318649,1.76625034185263,-1.57088233309435,-0.260332838525668,-0.896005247323177
"120",205,"PISALB","Pisonia albida",958,1890,1692,2113,1155,0.812910433662307,NA,2.08340395368166,NA,1.75108822911154,1.90568411101448,1499.66892490548,1312.66067451951,1263.04903847225,1312.65295048729,-0.503133339382781,0.208599438725794,-0.104715236093694,-0.426099473115071,-1.45222406719298,-0.185756292027215,-0.401397542582496
"121",207,"PISSUB","Pisonia subcordata",5981,12192,17515,17353,11372,NA,NA,1.23404006028656,15.1365556362613,0.693145234673531,0.865507537230275,1264.96171480856,1143.50014254503,1089.69693342194,1167.14857321185,-0.923942965753821,-0.0600181012742335,-0.0799677859395641,-0.0341150968132772,0.208991655426295,-0.185286374662519,0.429587252483118
"122",210,"PLUALB","Plumeria alba",2061,4865,6718,7308,5247,0.0694484064247685,NA,0.0784572991021371,NA,0.078067512129856,0.424253089374562,1440.86622867877,1233.46157776635,1189.77998295177,1230.25843490975,-1.07014682109907,2.17708836860603,-0.0954662845994658,-1.227628195888,-0.740274471784717,-0.183802425089796,1.17595033513876
"123",211,"PLUOBT","Plumeria obtusa",835,1180,1225,1260,425,0.740837275886184,69.1987218461539,0.555477541834775,63.5403195354492,0.61186441629589,1.03516012330838,1297.60472788339,2061.77904825532,1961.02505449081,2361.15782669135,-0.858715748631844,-0.105056081575435,-0.0997779545781183,1.16922701196459,-1.39289493424229,-0.400368202695856,-0.56629266364251
"124",213,"POIFLO","Poitea florida",3616,6752,7588,8289,4673,0.0550920893354143,NA,2.87825928428523,NA,3.17508601589983,3.51184522320658,1424.9527938185,1281.89138052647,1250.95479438804,1281.40589888006,1.07823643750854,-0.462973095144168,-0.108617277747118,-0.200155869530769,-0.146983142277834,-0.184915387269338,-0.612746057413614
"125",214,"POUMUL","Pouteria multiflora",6279,12200,16078,16318,10039,2.51029233159852,NA,0.83933306251151,NA,0.163529231545989,0.148307868968796,1269.29480896454,1169.8211008471,1126.21337845906,1188.5118705825,0.769207354436534,-0.565521328262022,-0.0745666977960585,-0.478809316854249,-0.146983142277834,1.79158178113336,-1.11458605285908
"126",215,"PRUMYR","Prunus myrtifolia",2147,3316,2925,3253,1106,0.342872593275385,NA,NA,NA,NA,0.369272192685393,1136.82845277921,1255.66315413581,1222.99276762613,1340.58238641845,1.30400161485432,-0.868157012454238,-0.105537264188385,0.0288402319337205,-0.799603604735405,0.203470950193463,-1.36499352864522
"127",216,"PSESPU","Pseudolmedia spuria",1500,2300,1918,2200,700,0.0275460446677071,NA,1.46136850809659,NA,3.21737050501916,2.73321321776655,1117.87075871003,1211.48857637728,1184.47242010154,1228.47948764714,0.0332938703824935,-0.988464486151504,-0.101592611479667,0.403512479830105,0.446308187229049,0.0233124167751593,-0.341074641245507
"128",218,"PSYGRA","Psychotria grandis",2932,6856,11672,11245,8313,NA,NA,NA,NA,0.339315697052575,0.369272192685393,1309.34524596101,1111.61530642281,1073.24205452576,1187.71420142601,-2.02895520896713,-1.206238319453,-0.0694493272374619,0.749774079168161,0.208991655426295,-0.333184871446903,0.222999918058419
"129",219,"QUATUR","Quararibea turbinata",3485,6789,7785,7920,4435,3.11339938414617,NA,3.04361932417508,NA,3.39315697052575,4.43126631222471,1408.49823700572,1193.79339582237,1216.2974056142,1232.78519244566,-0.529004085651254,-0.953128150873363,-0.089115390270495,0.562752295171011,-0.62161620588334,0.391011220360959,-0.815326615595785
"130",220,"RANACU","Randia aculeata",3044,5857,5089,5727,2683,4.46956687524379,NA,5.5807977718796,NA,4.28201314239882,6.05851151528462,1427.32888249668,1292.91984224405,1227.31973558156,1276.54406919951,1.68013969940223,-0.496383887271498,-0.109147320162159,-0.0897131585743894,-1.03692013653816,0.0620842281604249,-1.38749965761064
"131",226,"ROYBOR","Roystonea borinquena",3009,7760,11342,11400,8391,0.849151949344879,NA,1.07245285719019,NA,1.71228392568539,2.31091324317545,1363.74733437356,1134.88543745808,1118.33654838979,1183.73400510325,0.312303018266136,1.70797156200801,12.4322568603075,-0.268539277235824,0.208991655426295,-0.145797239907715,7.78372093856905
"132",227,"SAMDOD","Samyda dodecandra",3303,5629,6110,6842,3539,NA,NA,NA,NA,NA,1.50427238909678,1385.25458029422,1255.66255270687,1187.86252728182,1263.46523318625,0.654407396002807,-0.321081312455199,-0.103939308876095,-0.238200517863464,-1.03692013653816,0.260159305736692,-0.993133935597372
"133",229,"SAPLAU","Sapium laurocerasus",3867,8045,11626,11025,7158,1.85209318971546,NA,0.135811010579021,NA,0.109019487697326,0.148307868968796,1298.32983749654,1130.1083984099,1080.11525361671,1210.28276411365,-1.21534528624724,0.220464953613363,-0.0947457862395112,1.85343886368224,1.03959951673593,-0.248710773541434,0.803800992904107
"134",232,"SCHFRU","Schaefferia frutescens",4193,8204,10149,10920,6727,NA,NA,0.965139733248886,NA,1.35744458349776,2.46729424642113,1355.58158726163,1275.38600231262,1238.15091052738,1301.61022047476,1.45552145122407,-0.108434063660641,-0.108448858954107,-0.364663632535077,-0.97759100358747,-0.182281772497641,-0.984920013422511
"135",234,"SCHOBO","Schoepfia obovata",2855,4457,3816,4277,1422,0.0275460446677071,NA,0.338179924908343,NA,0.339315697052575,0.369272192685393,1260.95096180984,1412.14164401362,1440.98959879484,1492.40377842896,-0.592405116554856,0.776895153987992,-0.109251011748689,-1.00247445965898,-1.21490753539022,0.203292383289919,-0.0285037600763537
"136",238,"SIDOBO","Sideroxylon obovatum",788,1284,905,1133,345,0.0275460446677071,NA,0.0271622021158041,NA,NA,1.982279055203,1600.38356566947,1686.29611012654,1490.73923249821,1603.26486433667,1.57605281660487,0.424005372627647,-0.10886296549524,-0.90898454330871,-0.740274471784717,0.241085345617525,-0.713674391785125
"137",239,"SIDSAL","Sideroxylon salicifolium",3347,5344,4406,5073,1726,0.137730223338536,NA,1.542855114444,NA,1.37761464107983,1.497747070144,1554.46905773174,1517.30551691768,1502.10581638191,1524.71999576478,0.892503715260968,-0.430778779012681,-0.105630186480346,-0.534870770723964,1.15825778263731,-0.178410741642236,0.188370780278776
"138",240,"SLOAMY","Sloanea amygdalina",2855,4457,3816,4277,1422,NA,NA,0.0271622021158041,NA,0.0272548719243315,0.0296615737937593,1260.95096180984,1412.14164401362,1440.98959879484,1492.40377842896,0.566801889752955,-1.14328864013922,-0.0864152382570715,-0.089496241947701,-0.384299674080587,0.0124826166982477,-0.933356923283489
"139",241,"SLOBER","Sloanea berteriana",1793,3087,4914,4423,2630,2.27760391699397,NA,2.89557481407737,NA,1.57530176360495,1.00549854951462,1191.56211429337,1088.80327615758,1099.55150458088,1297.96734250877,0.652349603643097,-0.582122640965297,-0.0633585009388376,-0.364544514152045,0.920941250834555,-0.130132915542979,0.0623480965474234
"140",243,"SPACAM","Spathodea campanulata",4140,8869,13796,13545,9405,97.5505936777076,NA,83.2630441898428,NA,74.6073718260023,53.6618776649752,1293.43107198034,1124.95349076635,1105.31140690112,1207.12068149113,-1.97472827741092,-0.530184992000293,0.0166522135957885,1.29983783715545,-1.21490753539022,-0.186399336842061,-0.306565167440681
"141",246,"SWIMAC","Swietenia macrophylla",6473,13079,18105,18149,11676,0.0826381340031214,NA,0.588728263552105,NA,0.541738568335562,0.489770565190825,1276.59219883041,1163.93828971052,1111.0240998684,1181.21222752328,-0.933679823821986,-1.17140536817062,0.0484053424071112,1.38036849716768,0.327649921327672,-0.117024694317259,-0.176070907537859
"142",247,"SYMMAR","Symplocos martinicensis",4207,7063,7301,7794,3587,0.590786995284749,NA,0.0814866063474123,NA,0.109019487697326,0.118646295175037,1481.31346497899,1322.92007694496,1325.48668082997,1394.57160161429,-0.119743513592628,-0.797666485811461,-0.0743233403468907,0.098142306038021,-0.0283248763764576,0.11077029879042,-0.411959117897208
"143",248,"SYZJAM","Syzygium jambos",2821,7120,12345,11769,8948,33.8721600116127,NA,23.1711287313088,NA,24.3609394533451,18.2880741939798,1354.05998569035,1113.79025855529,1079.18392613282,1226.52034507236,-0.265402619129241,0.165274696685393,-0.101824739900542,-0.711079634237825,0.327649921327672,-0.0213099468766226,0.406996935244015
"144",252,"TABHET","Tabebuia heterophylla",2134,4637,4728,4768,2634,35.501274416541,159.737720769231,40.6210952527908,156.890034394315,41.9616303738903,44.6881790712833,1468.57396960623,1219.91184709085,1234.40588161258,1273.81619941313,0.572690866202536,0.864730033644066,-0.080010237911609,-0.317196864095366,-0.384299674080587,-0.185781024520093,0.071924988280025
"145",254,"TABSCH","Tabebuia schumanniana",1505,2909,5026,4534,3029,NA,NA,0.338179924908343,NA,0.67863139410515,0.738544385370785,1318.62748055858,1173.460347516,1143.10863556347,1354.55554824681,0.319866970510729,1.65534918667512,-0.0860529449130063,-0.920780877260701,0.564966453130425,-0.185196101063512,1.0934776823421
"146",255,"TAMIND","Tamarindus indica",1449,3498,4638,5171,3722,0.88318422875307,NA,0.0271622021158041,NA,0.0817646157729944,0.0985603391442258,1511.22320060532,1229.16389394135,1223.34521816174,1288.11548733559,0.721622144725554,-0.777830779241495,-0.106707424044087,0.68625174474449,-0.502957939981964,-0.107131697165772,-0.975969052107625
"147",259,"TETBAL","Tetragastris balsamifera",3787,8250,12819,12654,8867,0.0664773939922465,NA,4.31754762053946,NA,4.31110953089616,0.827529106752063,1344.06399677668,1218.33721000948,1178.50875648037,1228.01604721536,-0.753464063415075,-0.7842787503028,0.0153473421533201,-0.186571725409219,-0.265641408179211,0.335795124746136,-0.287759306067573
"148",260,"TETELA","Tetrazygia elaeagnoides",2627,5918,5827,6055,3428,10.1734315402977,NA,9.30722327431924,NA,11.8043747447308,11.3098765819266,1547.29238551512,1194.99064928971,1209.60548507162,1209.69318675155,0.394137431262519,0.785820311977354,-0.107319211616781,-0.423018084714068,-0.146983142277834,-0.160104907486825,0.212743081825533
"149",263,"THOSTR","Thouinia striata",2499,3998,3334,3780,1281,14.5317517359702,NA,8.47837997570337,NA,10.1366632320915,10.0644938997446,1214.34122706096,1310.11903299971,1319.64823369622,1375.72704296191,1.36709073999137,-0.563472185383056,-0.0864484374863734,-0.0511558121694823,0.802282984933178,-0.185863581581323,-0.279168818260587
"150",265,"TRIPAL","Trichilia pallida",3636,8035,11903,11370,7734,11.1960526719891,NA,7.49428275221515,NA,6.13493741887068,3.01350068907066,1299.29084748672,1127.05321878591,1080.26006077346,1236.91211562666,0.0706168038172865,-0.408438564370246,-0.0895617903560708,0.541232011375908,-0.740274471784717,-0.181697343690917,-0.652586146032239
"151",266,"TUROCC","Turpinia occidentalis",2826,6054,10058,9451,6625,0.204207617330782,NA,0.398177130416651,NA,0.370375979733696,0.339267410038192,1274.63119560036,1143.22725791863,1091.88403335355,1243.30719093493,-0.994668338799728,-0.319533070994009,-0.0674685363718137,-0.206804393684047,1.39557431444006,-0.182071150588286,0.979878275422046
"152",267,"UREBAC","Urera baccifera",3803,6355,10915,10900,7097,4.80021630585539,NA,1.35271969963337,NA,1.79719675975648,3.48655144429978,1207.98933860334,1194.25538510219,1141.8197145736,1243.78533453883,-1.76913504874441,-0.840561883498458,-0.0791081032834114,6.6369381747514,-1.3335658012916,-1.05982877532461,-1.18004881197806
"153",268,"VITDIV","Vitex divaricata",2797,6700,11602,11205,8408,0.110184178670829,NA,0.419666531255755,NA,0.421080312825569,0.458256914066671,1337.9177975783,1127.72578843623,1087.74486641191,1215.85196407763,-0.187222647390024,-0.686466314017063,-0.086464115956085,-0.103068933371254,1.63289084624281,-0.224987338830317,0.646340205712184
"154",270,"ZANMAR","Zanthoxylum martinicense",3302,8109,10571,10704,7402,4.59716576295554,NA,4.75040997524841,NA,5.38157020196865,4.33057881902308,1365.67663732679,1142.19218481725,1097.32651140944,1168.61980930424,-0.670906614640815,-0.367346412377395,-0.0331270857871896,1.37833688689145,2.10752390984832,-0.185119380870602,0.988807099224287
"155",271,"ZANMON","Zanthoxylum monophyllum",911,3644,5290,5633,4722,3.53903727863088,NA,3.50597939343427,NA,3.85255800479582,3.1953422674389,1616.63761688081,1266.07288154736,1216.61937356892,1379.07070334551,0.617587038963736,-0.408438564370246,-0.105576731567325,0.0131129105167077,-1.09624926948885,0.446061702830052,-1.14881118730189
